Probe Name	 brain_MD_12	 brain_MD_61	 brain_MD_15	 brain_MD_57	 brain_MD_33	 brain_MD_64	 brain_MD_17	 brain_MD_62	 brain_MD_63	 brain_MD_32	 brain_MGlio_1	 brain_MGlio_2	 brain_MGlio_3	 brain_MGlio_4	 brain_MGlio_5	 brain_MGlio_6	 brain_MGlio_7	 brain_MGlio_8	 brain_MGlio_9	 brain_MGlio_10	 brain_Rhab_1	 brain_Rhab_2	 brain_Rhab_3	 brain_Rhab_4	 brain_Rhab_5	 brain_Rhab_6	 brain_Rhab_7	 brain_Rhab_8	 brain_Rhab_9	 brain_Rhab_10	 brain_Ncer_1	 brain_Ncer_2	 brain_Ncer_3	 brain_Ncer_4	 brain_PNET_1	 brain_PNET_2	 brain_PNET_3	 brain_PNET_4	 brain_PNET_5	 brain_PNET_6	 brain_PNET_7	 brain_PNET_8	 
X69878_at	0.8005	 0.7125	 0.5276	 0.5478	 0.6227	 1.1241	 0.6854	 0.5890	 0.4123	 1.0400	 0.7520	 0.5550	 0.5314	 0.3968	 0.7390	 0.4673	 0.6890	 0.4972	 0.5072	 0.5586	 0.7402	 0.8025	 0.7382	 0.8178	 0.7497	 0.4204	 0.7019	 0.4373	 0.4287	 0.3481	 0.5759	 0.7958	 0.8079	 1.0099	 0.5713	 0.8818	 0.4752	 0.6411	 0.4757	 0.8246	 0.6947	 0.7320
X69886_s_at	0.6152	 0.5431	 0.3592	 0.3532	 0.4646	 0.7733	 0.4563	 0.4038	 0.3064	 0.6955	 0.5603	 0.4268	 0.4054	 0.3123	 0.7028	 0.3587	 0.5846	 0.3919	 0.3972	 0.4354	 0.5639	 0.5024	 0.5634	 0.6217	 0.5782	 0.3518	 0.4803	 0.3342	 0.3103	 0.3003	 0.4880	 0.6528	 0.4610	 0.7096	 0.4880	 0.6755	 0.4315	 0.4574	 0.4987	 0.6892	 0.6491	 0.5831
X69908_rna1_at	0.3176	 0.2063	 0.1800	 0.2233	 0.1709	 0.4355	 0.2555	 0.1457	 0.1512	 0.2854	 0.2119	 0.1255	 0.1170	 0.1071	 0.2057	 0.1225	 0.1951	 0.1582	 0.1348	 0.1462	 0.3249	 0.4457	 0.2995	 0.3441	 0.3084	 0.1309	 0.2320	 0.1920	 0.2120	 0.0954	 0.1438	 0.1706	 0.1840	 0.2013	 0.1679	 0.2344	 0.1065	 0.1643	 0.1519	 0.2218	 0.1608	 0.1854
X69910_at	0.2179	 0.1813	 0.0971	 0.1220	 0.0989	 0.2130	 0.1434	 0.1018	 0.0914	 0.1704	 0.1139	 0.0856	 0.0791	 0.0744	 0.1325	 0.0887	 0.1394	 0.1846	 0.0901	 0.0921	 0.1893	 0.2445	 0.1954	 0.1962	 0.2641	 0.1667	 0.2482	 0.1154	 0.1592	 0.0808	 0.0976	 0.1172	 0.1122	 0.1273	 0.1042	 0.1296	 0.0818	 0.1080	 0.0911	 0.1653	 0.1152	 0.1262
X69920_s_at	0.5473	 0.5011	 0.3336	 0.3393	 0.4120	 0.8148	 0.3930	 0.3812	 0.3107	 0.5836	 0.4962	 0.3945	 0.3524	 0.2952	 0.5044	 0.3024	 0.5285	 0.3127	 0.3547	 0.3995	 0.4286	 0.4373	 0.4198	 0.4939	 0.4182	 0.3494	 0.4400	 0.3092	 0.3672	 0.2787	 0.4438	 0.5230	 0.4858	 0.6192	 0.4714	 0.6046	 0.4210	 0.4056	 0.3834	 0.5923	 0.5745	 0.5260
X69950_s_at	0.5448	 0.4857	 0.3432	 0.3431	 0.4189	 0.6713	 0.4340	 0.3697	 0.2769	 0.6334	 0.4812	 0.3958	 0.3959	 0.2827	 0.5537	 0.3112	 0.5088	 0.3264	 0.3645	 0.3633	 0.4302	 0.4707	 0.4843	 0.5035	 0.5096	 0.2963	 0.4164	 0.3063	 0.2828	 0.2387	 0.3569	 0.4625	 0.4704	 0.6174	 0.3341	 0.4647	 0.3813	 0.4049	 0.3612	 0.5871	 0.4532	 0.5357
X69962_s_at	1.5015	 1.1528	 0.9804	 0.9174	 0.9085	 1.7823	 1.1070	 1.2217	 0.7816	 1.2896	 1.1823	 0.9644	 0.7934	 0.8322	 1.0616	 0.8063	 1.2760	 0.8075	 0.8506	 0.9206	 1.1652	 1.2366	 1.1388	 1.1760	 1.1325	 0.9020	 1.2314	 0.8911	 0.8625	 0.6682	 1.2545	 1.3071	 1.1971	 1.2476	 1.4450	 1.7375	 1.2065	 1.0107	 1.0962	 1.4965	 1.6433	 1.1415
X69978_at	0.9279	 0.7063	 0.5236	 0.5277	 0.5219	 0.9851	 0.6651	 0.5745	 0.4485	 0.8634	 0.7308	 0.5385	 0.4289	 0.4169	 0.7280	 0.4299	 0.7203	 0.4476	 0.5322	 0.5338	 0.6864	 0.7264	 0.7459	 0.7490	 0.6427	 0.5547	 0.6646	 0.4745	 0.4730	 0.4242	 0.6679	 0.7215	 0.6201	 0.7504	 0.7364	 0.8999	 0.5829	 0.5841	 0.6168	 0.8624	 0.8401	 0.7779
X70040_at	0.6895	 0.5785	 0.3878	 0.4182	 0.4192	 0.8533	 0.5115	 0.4351	 0.3071	 0.6914	 0.5550	 0.3991	 0.3629	 0.2978	 0.5673	 0.3218	 0.5305	 0.3311	 0.3936	 0.4228	 0.4770	 0.5059	 0.4352	 0.5880	 0.5010	 0.3262	 0.4809	 0.3263	 0.2884	 0.2575	 0.4280	 0.4912	 0.5306	 0.6211	 0.4064	 0.5394	 0.3787	 0.4628	 0.3942	 0.6492	 0.5174	 0.6189
X70070_at	0.6672	 0.5544	 0.3895	 0.3881	 0.4371	 0.7908	 0.4955	 0.4311	 0.3020	 0.6858	 0.5324	 0.3926	 0.3641	 0.2835	 0.5982	 0.3239	 0.5512	 0.3614	 0.3870	 0.3918	 0.5089	 0.5417	 0.4599	 0.6242	 0.5572	 0.3159	 0.4889	 0.3314	 0.2936	 0.2290	 0.3785	 0.5268	 0.5297	 0.5886	 0.3593	 0.4733	 0.3425	 0.4454	 0.3672	 0.6037	 0.4355	 0.5679
X70083_at	0.8986	 0.6781	 0.4943	 0.4805	 0.5293	 1.0587	 0.6211	 0.5399	 0.3783	 0.8253	 0.6821	 0.5159	 0.4549	 0.3464	 0.7909	 0.3748	 0.7129	 0.4168	 0.4902	 0.5276	 0.6205	 0.6642	 0.5712	 0.8272	 0.7103	 0.3988	 0.6032	 0.3907	 0.3431	 0.2782	 0.4999	 0.6465	 0.6006	 0.8090	 0.4923	 0.6425	 0.4666	 0.5696	 0.5007	 0.8810	 0.6233	 0.7501
X70218_at	0.7993	 0.5184	 0.3638	 0.4622	 0.3866	 0.8822	 0.5101	 0.4647	 0.3270	 0.6012	 0.4516	 0.3488	 0.3051	 0.2732	 0.5670	 0.3145	 0.5446	 0.4014	 0.3401	 0.3397	 0.7896	 0.7449	 0.6248	 0.9182	 0.8521	 0.3322	 0.6275	 0.4142	 0.4234	 0.2173	 0.3938	 0.4513	 0.4242	 0.4911	 0.3833	 0.6324	 0.3128	 0.4687	 0.3808	 0.6492	 0.4491	 0.5637
X70297_at	0.7277	 0.6461	 0.3977	 0.5623	 0.4410	 0.8723	 0.4509	 0.4641	 0.3219	 0.7519	 0.5105	 0.3933	 0.3567	 0.2962	 0.5228	 0.3025	 0.5825	 0.3310	 0.3666	 0.3892	 0.5202	 0.5296	 0.4375	 0.5771	 0.5027	 0.3300	 0.4796	 0.3429	 0.3572	 0.2564	 0.4127	 0.5229	 0.4995	 0.6422	 0.4349	 0.5394	 0.3845	 0.4901	 0.4095	 0.6613	 0.5441	 0.5422
X70340_at	0.7318	 0.6415	 0.4843	 0.4699	 0.5212	 0.9405	 0.6067	 0.5312	 0.4220	 0.7447	 0.6380	 0.5323	 0.4206	 0.4268	 0.6604	 0.4100	 0.6885	 0.5036	 0.4951	 0.5266	 0.5773	 0.6262	 0.5636	 0.9906	 0.5402	 0.4682	 0.5820	 0.4902	 0.4319	 0.3484	 0.5994	 0.6967	 0.6456	 0.7488	 0.6685	 0.7559	 0.5750	 0.5518	 0.5665	 0.7901	 0.7135	 0.7356
X70394_at	0.4027	 0.2657	 0.2468	 0.2733	 0.2177	 0.4787	 0.3163	 0.2465	 0.2060	 0.3908	 0.2294	 0.1875	 0.1639	 0.1635	 0.2467	 0.2130	 0.3003	 0.1846	 0.1731	 0.1839	 0.4007	 0.4842	 0.4913	 0.3723	 0.4293	 0.1934	 0.3874	 0.2323	 0.2316	 0.1524	 0.2261	 0.2431	 0.2337	 0.2671	 0.2421	 0.2918	 0.2019	 0.2626	 0.2157	 0.3341	 0.2491	 0.2362
X70476_at	0.3784	 0.2827	 0.2647	 0.2576	 0.2007	 0.4356	 0.2897	 0.2508	 0.1938	 0.3155	 0.2758	 0.2313	 0.1932	 0.1740	 0.3006	 0.2251	 0.3469	 0.2941	 0.2156	 0.2007	 0.3931	 0.4974	 0.3773	 0.4577	 0.6076	 0.2750	 0.4683	 0.2449	 0.2871	 0.1413	 0.2267	 0.2317	 0.2321	 0.2816	 0.2526	 0.3513	 0.2216	 0.2447	 0.2132	 0.3268	 0.2906	 0.2892
X70649_at	0.2170	 0.1506	 0.2446	 0.1518	 0.1265	 0.2517	 0.1693	 0.1482	 0.9151	 0.1999	 0.1561	 0.1215	 0.1115	 0.1093	 0.1563	 0.1122	 0.1755	 0.1182	 0.1163	 0.1195	 0.1930	 0.2183	 0.1642	 0.2143	 0.2020	 0.1338	 0.1723	 0.1260	 0.1444	 0.0898	 0.1470	 0.1502	 0.1571	 0.1657	 0.3923	 0.1728	 0.1251	 0.1491	 0.1336	 0.2200	 0.1627	 0.1613
X70683_at	0.3569	 0.3066	 0.1959	 0.3337	 0.2128	 0.4872	 0.4426	 0.6922	 0.1073	 0.3785	 0.1884	 0.1198	 0.1131	 0.1405	 0.2144	 0.2052	 0.1625	 0.1113	 0.1339	 0.1544	 0.2221	 0.1597	 0.4886	 0.2001	 0.1323	 0.1143	 0.3563	 0.1530	 0.1474	 0.1212	 0.2011	 0.1583	 0.1314	 0.1379	 0.1564	 0.1427	 0.1081	 0.1287	 0.1329	 0.5406	 0.1411	 0.1626
X70811_at	0.6018	 0.5393	 0.3943	 0.3703	 0.4462	 0.7366	 0.4953	 0.4190	 0.3400	 0.6286	 0.5362	 0.4510	 0.4159	 0.3347	 0.6026	 0.3659	 0.6010	 0.4006	 0.4079	 0.4588	 0.5244	 0.5198	 0.5342	 0.6827	 0.5517	 0.3721	 0.5053	 0.3614	 0.3504	 0.3159	 0.5126	 0.6613	 0.5537	 0.6833	 0.5130	 0.6529	 0.4513	 0.4904	 0.4799	 0.6931	 0.6971	 0.5697
X70940_s_at	0.2136	 0.1884	 0.2035	 0.1957	 0.1166	 0.2083	 0.1590	 0.2499	 0.0925	 0.1879	 0.1825	 0.1402	 0.1615	 0.1114	 0.1776	 0.2069	 0.2055	 0.1109	 0.1414	 0.1503	 0.1439	 0.6780	 0.3855	 0.1858	 0.1672	 0.1130	 0.2247	 0.1049	 0.1358	 0.0837	 0.2614	 0.3289	 0.5040	 0.4714	 0.1469	 0.1448	 0.1130	 0.4423	 0.1149	 0.2903	 0.3243	 0.1979
X70944_s_at	0.5036	 0.3234	 0.2803	 0.3316	 0.2273	 0.6102	 0.3566	 0.3882	 0.2452	 0.3767	 0.2959	 0.2206	 0.1975	 0.2049	 0.3499	 0.2426	 0.3806	 0.2211	 0.2027	 0.1954	 0.4538	 0.4005	 0.4009	 0.4974	 0.5659	 0.2210	 0.4405	 0.2216	 0.2960	 0.1457	 0.2325	 0.2428	 0.2646	 0.3164	 0.2531	 0.3444	 0.2626	 0.3415	 0.2396	 0.5003	 0.2848	 0.3522
X70991_at	0.5247	 0.3990	 0.3054	 0.3086	 0.3255	 0.6273	 0.3567	 0.3513	 0.2268	 0.4963	 0.3522	 0.3027	 0.2797	 0.2237	 0.4120	 0.2420	 0.4185	 0.2701	 0.2716	 0.2997	 0.6981	 0.7241	 0.4458	 0.5613	 0.5680	 0.2529	 0.4638	 0.3548	 0.2909	 0.1948	 0.2944	 0.4158	 0.4550	 0.5055	 0.2849	 0.3600	 0.2504	 0.3664	 0.2898	 0.5196	 0.3409	 0.4134
X71125_at	0.9112	 0.7327	 0.5279	 0.5092	 0.6107	 1.0974	 0.7251	 0.7213	 0.4880	 0.7887	 0.7029	 0.6370	 0.4893	 0.4984	 0.7555	 0.5830	 0.8540	 0.4904	 0.5292	 0.5969	 0.6835	 0.6683	 0.7956	 0.7640	 0.5766	 0.5909	 0.6827	 0.6321	 0.6508	 0.4252	 0.7603	 0.8334	 0.6248	 0.8053	 0.8977	 1.2049	 0.7549	 0.6220	 0.7573	 1.0017	 0.9491	 0.8265
X71129_at	0.6414	 0.3722	 0.3504	 0.4814	 0.3340	 0.7214	 0.4135	 0.3333	 0.2448	 0.5000	 0.3709	 0.3381	 0.3164	 0.2292	 0.4416	 0.2702	 0.4709	 0.3462	 0.2954	 0.3017	 0.4775	 0.6035	 0.4581	 0.5842	 0.6588	 0.3377	 0.4530	 0.3409	 0.3130	 0.2054	 0.3274	 0.4388	 0.4362	 0.4686	 0.2752	 0.4428	 0.2859	 0.3602	 0.3491	 0.5476	 0.3596	 0.4708
X71135_at	0.6052	 0.3932	 0.3538	 0.3391	 0.3945	 0.6895	 0.4352	 0.4127	 0.2835	 0.7109	 0.4374	 0.3844	 0.3651	 0.2702	 0.5319	 0.3111	 0.5105	 0.3287	 0.3560	 0.3570	 0.4493	 0.5412	 0.4226	 0.5144	 0.5170	 0.2806	 0.4153	 0.3253	 0.2711	 0.2124	 0.3394	 0.4689	 0.4447	 0.5788	 0.3076	 0.4099	 0.3329	 0.4341	 0.4099	 0.6263	 0.3875	 0.5087
X71345_f_at	0.6695	 0.5814	 0.4584	 0.4112	 0.4845	 0.8026	 0.5083	 0.4760	 0.3518	 0.5834	 0.5311	 0.4134	 0.4402	 0.3760	 0.5951	 0.4006	 0.6278	 0.4060	 0.4387	 0.4339	 0.5796	 0.6175	 0.4969	 0.6554	 0.6151	 0.4129	 0.5894	 0.3992	 0.3794	 0.3119	 0.5547	 0.6280	 0.6322	 0.7588	 0.5175	 0.6412	 0.5371	 0.5112	 0.4718	 0.7360	 0.6157	 0.6411
X71348_at	0.7153	 0.5534	 0.4680	 0.4595	 0.4994	 0.9100	 0.5898	 0.4839	 0.3755	 0.6681	 0.5540	 0.5116	 0.4339	 0.3553	 0.5852	 0.3775	 0.6069	 0.3829	 0.4328	 0.4987	 0.4879	 0.5513	 0.4871	 0.5603	 0.5126	 0.4117	 0.5097	 0.3955	 0.3478	 0.3000	 0.5051	 0.6427	 0.6018	 0.6900	 0.5135	 0.6610	 0.5069	 0.4839	 0.4882	 0.7791	 0.6070	 0.6362
X71428_at	0.4578	 0.2938	 0.3398	 0.4442	 0.2557	 0.7558	 0.3428	 0.3945	 0.2231	 0.4852	 0.3674	 0.2575	 0.2244	 0.2186	 0.3754	 0.2381	 0.3406	 0.2286	 0.2333	 0.2127	 0.4697	 0.3261	 0.4593	 0.5557	 0.6546	 0.2488	 0.4090	 0.2875	 0.3599	 0.1784	 0.2153	 0.2379	 0.3899	 0.3953	 0.2064	 0.2620	 0.1721	 0.3183	 0.1935	 0.4153	 0.2255	 0.3407
X71490_at	0.4968	 0.3625	 0.4142	 0.2968	 0.3101	 0.6438	 0.4260	 0.4019	 0.2314	 0.7336	 0.4024	 0.3297	 0.3049	 0.2353	 0.4858	 0.2618	 0.4371	 0.3177	 0.2980	 0.2900	 0.4594	 0.5002	 0.3862	 0.5746	 0.5797	 0.2565	 0.3581	 0.2629	 0.2657	 0.1727	 0.2976	 0.3718	 0.4421	 0.5210	 0.2425	 0.3522	 0.2586	 0.3478	 0.2570	 0.4754	 0.3331	 0.4257
X71661_at	0.4871	 0.3328	 0.2402	 0.2540	 0.3007	 0.5272	 0.3420	 0.2768	 0.2343	 0.4071	 0.3231	 0.2711	 0.2349	 0.2161	 0.3535	 0.2307	 0.3511	 0.2798	 0.2444	 0.2755	 0.3698	 0.3660	 0.2884	 0.4447	 0.4570	 0.2544	 0.3532	 0.2559	 0.1922	 0.1922	 0.3626	 0.3889	 0.2817	 0.3822	 0.3772	 0.4815	 0.2929	 0.3119	 0.3077	 0.4293	 0.4373	 0.3536
X71874_cds1_at	0.8076	 0.4951	 0.4563	 0.4734	 0.4485	 0.9015	 0.5520	 0.4635	 0.3612	 0.6414	 0.5235	 0.4550	 0.3966	 0.3172	 0.6067	 0.3700	 0.6473	 0.4357	 0.4090	 0.4285	 0.6761	 0.8403	 0.5373	 0.7419	 0.8658	 0.4544	 0.6106	 0.4112	 0.4468	 0.2711	 0.4581	 0.5421	 0.5376	 0.6220	 0.4104	 0.7807	 0.4554	 0.4853	 0.4532	 0.7404	 0.6266	 0.6311
X71877_at	0.7069	 0.5029	 0.4304	 0.4310	 0.4527	 0.8335	 0.5415	 0.4835	 0.3363	 0.6565	 0.4812	 0.4605	 0.3876	 0.3270	 0.5525	 0.3534	 0.6028	 0.3564	 0.3920	 0.4147	 0.4794	 0.5766	 0.4521	 0.6147	 0.5172	 0.3872	 0.5003	 0.3694	 0.3425	 0.2940	 0.4696	 0.6114	 0.5584	 0.6816	 0.4555	 0.6085	 0.4973	 0.4776	 0.4951	 0.7579	 0.7771	 0.6042
X71973_at	0.4810	 0.2552	 0.2547	 0.3636	 0.2349	 0.6345	 0.4765	 0.2472	 0.1807	 0.3921	 0.2593	 0.2342	 0.2412	 0.1696	 0.3198	 0.1983	 0.4095	 0.2693	 0.1999	 0.1898	 0.3589	 0.7685	 0.2743	 0.6246	 0.5861	 0.2744	 0.3846	 0.2396	 0.3001	 0.1258	 0.2283	 0.2196	 0.3152	 0.3242	 0.1957	 0.3268	 0.1903	 0.5501	 0.1879	 0.3753	 0.2984	 0.3413
X72012_at	0.7720	 0.4733	 0.4149	 0.4904	 0.4620	 0.8948	 0.6774	 0.5145	 0.4277	 0.7296	 0.5962	 0.5245	 0.4788	 0.3968	 0.7510	 0.4903	 0.7934	 0.5475	 0.4703	 0.4320	 0.9241	 0.9246	 0.5166	 0.9452	 0.6639	 0.5539	 0.6218	 0.4095	 0.5382	 0.2661	 0.3884	 0.5084	 0.5889	 0.8140	 0.4110	 0.9041	 0.4604	 0.5685	 0.4498	 0.7620	 0.7386	 0.7521
X72177_rna1_at	0.4522	 0.3336	 0.2812	 0.2883	 0.3539	 0.5842	 0.3821	 0.2991	 0.2382	 0.4931	 0.3974	 0.3426	 0.3260	 0.2332	 0.4529	 0.2533	 0.4013	 0.3016	 0.3019	 0.3312	 0.3705	 0.3604	 0.3733	 0.4349	 0.3735	 0.2554	 0.3812	 0.2334	 0.2121	 0.2119	 0.3214	 0.4619	 0.3750	 0.5510	 0.3385	 0.4250	 0.3345	 0.3585	 0.3357	 0.5109	 0.4480	 0.4118
X72304_at	0.9247	 0.7275	 0.5193	 0.4976	 0.5990	 1.1040	 0.6227	 0.5844	 0.4054	 0.7585	 0.6383	 0.5566	 0.5207	 0.4084	 0.7317	 0.4570	 0.7959	 0.4470	 0.5430	 0.5230	 0.6263	 0.7571	 0.5767	 0.7170	 0.6975	 0.4637	 0.6849	 0.4930	 0.4235	 0.3717	 0.6273	 0.8059	 0.6641	 0.8417	 0.6163	 0.7865	 0.6424	 0.5836	 0.6568	 1.0032	 0.7747	 0.7689
X72308_at	0.3967	 0.3717	 0.2410	 0.2722	 0.3110	 0.5301	 0.3615	 0.2705	 0.2041	 0.5277	 0.3944	 0.2841	 0.2769	 0.2181	 0.4086	 0.2221	 0.3638	 0.2708	 0.2613	 0.2917	 0.3431	 0.3211	 0.3315	 0.4105	 0.3703	 0.2029	 0.3046	 0.2063	 0.1861	 0.1875	 0.2777	 0.3689	 0.3205	 0.4742	 0.2860	 0.3837	 0.2680	 0.3306	 0.2747	 0.4078	 0.3374	 0.3898
X72475_at	0.7963	 0.6558	 0.4295	 0.4490	 0.5397	 0.9297	 0.5821	 0.5122	 0.4071	 0.7051	 0.6047	 0.5241	 0.4736	 0.4111	 0.7164	 0.4482	 0.7318	 0.4507	 0.4796	 0.4906	 0.5737	 0.6704	 0.5619	 0.6859	 0.6567	 0.4351	 0.6624	 0.4394	 0.4146	 0.3539	 0.5518	 0.6435	 0.5959	 0.7981	 0.5694	 0.7589	 0.6705	 0.5711	 0.5723	 0.8151	 0.7186	 0.7815
X72632_s_at	0.5436	 0.4172	 0.3487	 0.3061	 0.3346	 0.6081	 0.4420	 0.3830	 0.2545	 0.6062	 0.4398	 0.3527	 0.3829	 0.2661	 0.5306	 0.2808	 0.5033	 0.3161	 0.3444	 0.3176	 0.4260	 0.5226	 0.4266	 0.5460	 0.5658	 0.2534	 0.4018	 0.3028	 0.2602	 0.1844	 0.3097	 0.4007	 0.5244	 0.6991	 0.2754	 0.3982	 0.3122	 0.3841	 0.3043	 0.5386	 0.3893	 0.4976
X72727_at	0.3752	 0.1892	 0.2457	 0.2144	 0.1496	 0.3600	 0.2835	 0.2736	 0.1551	 0.4250	 0.1815	 0.1473	 0.1484	 0.0992	 0.2443	 0.1795	 0.2205	 0.2068	 0.1405	 0.1252	 0.4563	 0.4614	 0.4632	 0.4926	 0.5069	 0.1928	 0.3493	 0.2281	 0.2337	 0.1354	 0.1522	 0.1716	 0.2064	 0.2368	 0.1606	 0.2379	 0.1200	 0.2106	 0.1185	 0.2887	 0.1819	 0.1830
X72755_at	0.7105	 0.5892	 0.4138	 0.4193	 0.4845	 0.8395	 0.5267	 0.4447	 0.3651	 0.7564	 0.5714	 0.4591	 0.4192	 0.3511	 0.6128	 0.4740	 0.5900	 0.4062	 0.4338	 0.4707	 0.5448	 0.5405	 0.5288	 0.6311	 0.7094	 0.3914	 0.6507	 0.3677	 0.3466	 0.3177	 0.5307	 0.6288	 0.5573	 0.7144	 0.5479	 0.9614	 0.4816	 0.5056	 0.5142	 0.6827	 0.6930	 0.6509
X72790_at	0.5602	 0.4620	 0.3829	 0.4294	 0.3812	 0.7067	 0.4869	 0.4268	 0.3235	 0.6372	 0.5068	 0.3748	 0.3426	 0.3173	 0.5314	 0.3546	 0.5022	 0.3447	 0.3733	 0.3889	 0.5206	 0.4987	 0.4664	 0.5739	 0.4988	 0.3149	 0.4861	 0.3351	 0.3802	 0.2656	 0.4147	 0.4805	 0.5124	 0.5971	 0.4050	 0.5399	 0.3663	 0.4449	 0.3880	 0.5582	 0.5668	 0.5145
X72841_at	0.3807	 0.2551	 0.2019	 0.2281	 0.1852	 0.4316	 0.2364	 0.2497	 0.1765	 0.3305	 0.2793	 0.1888	 0.1724	 0.1584	 0.3533	 0.2308	 0.3078	 0.2217	 0.1925	 0.1947	 0.3935	 0.4055	 0.3368	 0.4439	 0.4659	 0.1929	 0.3851	 0.2561	 0.2545	 0.1403	 0.2145	 0.2215	 0.2254	 0.2436	 0.2455	 0.3119	 0.1954	 0.2476	 0.1890	 0.2905	 0.2709	 0.2374
X72879_at	0.8667	 0.8075	 0.5426	 0.5861	 0.6320	 1.1193	 0.7242	 0.5603	 0.4875	 0.7916	 0.7402	 0.6156	 0.4861	 0.4427	 0.6717	 0.4221	 0.6891	 0.4760	 0.5658	 0.6652	 0.6022	 0.5552	 0.5628	 0.6888	 0.5332	 0.5292	 0.6263	 0.4465	 0.3645	 0.3723	 0.7405	 0.7427	 0.6692	 0.7419	 0.7553	 0.9391	 0.6106	 0.6025	 0.5668	 0.8789	 0.8858	 0.7752
X72882_at	0.8088	 0.6373	 0.4069	 0.4184	 0.4698	 0.9608	 0.6035	 0.4843	 0.3558	 0.7593	 0.6359	 0.4835	 0.4235	 0.3556	 0.6592	 0.3529	 0.6749	 0.3953	 0.4426	 0.4652	 0.5267	 0.5559	 0.4745	 0.6344	 0.5349	 0.3884	 0.5405	 0.3648	 0.3195	 0.2851	 0.5175	 0.7247	 0.5448	 0.6989	 0.5561	 0.7007	 0.4892	 0.5328	 0.5259	 0.8354	 0.6402	 0.6763
X72889_at	0.4380	 0.3727	 0.2925	 0.2738	 0.3404	 0.5745	 0.3016	 0.3614	 0.2615	 0.5686	 0.3732	 0.2925	 0.2965	 0.2579	 0.3974	 0.3580	 0.3449	 0.2922	 0.2854	 0.2775	 0.3849	 0.6854	 0.2862	 0.7031	 0.3136	 0.2893	 0.2881	 0.2565	 0.2025	 0.1866	 0.3379	 0.3655	 0.4593	 0.5165	 0.3177	 0.4046	 0.2671	 0.3409	 0.2406	 0.4044	 0.3822	 0.4883
X72925_at	0.7417	 0.6531	 0.5395	 0.4325	 0.5389	 0.9021	 0.5898	 0.4892	 0.3897	 0.6971	 0.5787	 0.5102	 0.4243	 0.3794	 0.6093	 0.4201	 0.6426	 0.4089	 0.4626	 0.5079	 0.5405	 0.5256	 0.4974	 0.5804	 0.4890	 0.4406	 0.5566	 0.4194	 0.3697	 0.3239	 0.6057	 0.7542	 0.5757	 0.6882	 0.6367	 0.7779	 0.5244	 0.5138	 0.5331	 0.8202	 0.6919	 0.6709
X72964_at	0.5821	 0.4311	 0.3179	 0.3612	 0.3215	 0.8045	 0.5266	 0.4158	 0.2726	 0.5968	 0.4092	 0.3567	 0.3736	 0.2403	 0.6129	 0.3345	 0.5032	 0.3461	 0.3118	 0.2945	 0.5021	 0.5285	 0.5646	 0.5941	 0.5807	 0.3036	 0.5069	 0.3187	 0.3748	 0.1930	 0.3237	 0.3822	 0.4036	 0.5103	 0.3367	 0.4658	 0.3333	 0.6083	 0.2881	 0.5776	 0.3872	 0.4251
X73079_at	0.4365	 0.3828	 0.2724	 0.2887	 0.3093	 0.5430	 0.3720	 0.2976	 0.2279	 0.4865	 0.3889	 0.3094	 0.2695	 0.2185	 0.3894	 0.2232	 0.3814	 0.2610	 0.2886	 0.3017	 0.3323	 0.3621	 0.3143	 0.4028	 0.3813	 0.2391	 0.3417	 0.2337	 0.2167	 0.1802	 0.2967	 0.3812	 0.3945	 0.4888	 0.2884	 0.3723	 0.2537	 0.3189	 0.2471	 0.4494	 0.3533	 0.3977
X73113_at	0.9942	 0.6929	 0.4858	 0.5046	 0.5254	 1.0777	 0.6615	 0.6065	 0.4283	 0.9287	 0.7506	 0.5516	 0.5130	 0.4140	 0.7867	 0.4109	 0.7790	 0.4826	 0.5219	 0.5326	 0.7072	 0.8262	 0.7036	 1.0800	 0.7924	 0.4478	 0.7172	 0.5983	 0.4647	 0.3362	 0.5419	 0.6501	 0.6483	 0.8376	 0.5680	 1.1549	 0.5245	 0.6127	 0.5652	 0.9124	 0.6725	 0.7707
X73358_s_at	0.5615	 0.4246	 0.3357	 0.4583	 0.3957	 0.9121	 0.7448	 0.5080	 0.1943	 0.8924	 0.3173	 0.2210	 0.2332	 0.2125	 0.3468	 0.2083	 0.4363	 0.2950	 0.2374	 0.2195	 0.4001	 0.5715	 0.5422	 0.4442	 0.5967	 0.2231	 0.4652	 0.1985	 0.2554	 0.1484	 0.3142	 0.2780	 0.4656	 0.4995	 0.2592	 0.4683	 0.2196	 0.2324	 0.2450	 0.5835	 0.3474	 0.3783
X73460_at	0.5357	 0.1990	 0.2716	 0.3515	 0.2258	 0.4554	 0.4309	 0.1755	 0.3915	 0.5019	 0.2493	 0.1030	 0.1048	 0.0904	 0.1605	 0.1526	 0.1759	 0.1353	 0.1018	 0.1473	 0.4762	 0.6660	 0.6076	 0.4462	 0.5363	 0.2112	 0.5145	 0.2151	 0.3909	 0.1187	 0.1147	 0.1174	 0.2064	 0.1768	 0.1435	 0.1443	 0.0791	 0.2292	 0.1386	 0.1904	 0.1269	 0.1594
